date,avg_block_size,cost_per_tx,dificultad,fees_total_btc,hashrate,market_cap,mempool_size,miners_revenue_usd,n_unique_addresses,precio_btc,total_btc_sent,trade_volume_exchange,transacciones_dia,transacciones_segundo,efficiency_j_th,elec_cost_kwh
2018-05-29,0.832153323741007,62.6859410026864,4306949573981.0,28.63684227,29759847.8199301,124113967964.90085,2444069.4114583335,12836137.4531791,442314.0,7106.06,17061925.0,440891442.2458,204769.0,2.2694444444444444,65.3526834611172,0.0717
2018-05-30,0.62599008045977,80.4888538204375,4306949573981.0,22.66213792,37253334.6810636,126802703692.40285,655925.296875,16513656.6717777,443065.0,7457.02,17063875.14450867,544639935.7142,204077.0,2.308159722222222,65.30777656078861,0.0717
2018-05-31,0.706883535294118,77.5525996309524,4306949573981.0,21.6541427,36396936.1826484,128099322796.41095,957711.4375,16302254.4158229,454486.0,7386.72,17066026.47928994,378650506.1856,209526.0,2.338194444444444,65.26286966046003,0.0717
2018-06-01,0.721915084337349,76.1254713964738,4306949573981.0,20.37476636,35540537.6842331,127492703292.27397,1241944.375,15642337.9880188,551183.0,7489.66,17068131.25,384628044.0564,205481.0,2.3111111111111113,65.21796276013143,0.0732
2018-06-02,0.622946710526316,83.3042145696909,4306949573981.0,16.27842016,32543142.9397797,129484248784.73491,989490.34375,14536335.5297674,386674.0,7518.67,17070118.75,386160770.8675,174497.0,1.9663194444444443,65.17305585980284,0.0732
2018-06-03,0.771284349693251,97.5858109271188,4306949573981.0,15.3074038,34898238.8104217,131223149680.70653,11079912.5,16165187.1658882,369975.0,7637.14,17072090.372670807,307593603.3828,163443.0,1.8791666666666664,65.12814895947426,0.0732
2018-06-04,1.0558923715847,83.270179451133,4306949573981.0,20.71075272,39180231.302498,129197354125.03569,27403096.6875,17479742.989664,449728.0,7713.85,17074250.0,279022605.214,209916.0,2.352951388888888,65.08324205914568,0.0732
2018-06-05,0.848479485714286,77.5245857591268,4415593341673.57,18.52827963,42980660.1034435,127765671338.6227,7964119.713541667,16505061.8327038,460260.0,7495.47,17076487.5,357530396.1291,212901.0,2.397395833333333,65.03833515881709,0.0732
2018-06-06,0.991682972789116,69.2749493356094,4940704885521.0,19.4579716,36103754.4868926,129980471649.77927,14681733.96875,14329592.5450201,451994.0,7619.43,17078500.08561644,379726332.7494,206417.0,2.3444444444444446,64.9934282584885,0.0732
2018-06-07,1.08251348951049,67.0348781808732,4940704885521.0,20.6699365,35121339.3988139,131416507604.82436,41141265.28125,13918250.6520602,433804.0,7653.96,17080312.5,354084589.0152,207627.0,2.313715277777778,64.94852135815992,0.0732
2018-06-08,0.897163089655172,69.5860515374245,4940704885521.0,17.89042019,35612546.9428532,130315243292.5715,4709737.479166667,14114417.177542,477386.0,7687.37,17082114.930555556,291024763.5224,200379.0,2.240104166666667,64.90361445783132,0.0732
2018-06-09,0.630925118881118,81.2888908342678,4940704885521.0,18.7073671,35121339.3988139,130407575106.33803,757965.15625,13978762.823424,370067.0,7615.54,17083913.028169014,245102804.0624,171306.0,1.924652777777778,64.85870755750274,0.0732
2018-06-10,0.759267440944882,63.7789433010391,4940704885521.0,16.7009531,31191679.046499,121989041984.40579,1087254.7135416667,11638700.4682901,392109.0,7497.1,17085600.595238097,176175027.639,179809.0,1.9734374999999995,64.81380065717416,0.0732
2018-06-11,0.793075614285714,56.2262330785761,4940704885521.0,24.67101897,34384528.0827548,115397386358.05348,1601863.6666666667,11987207.9874201,446188.0,6762.1,17087268.75,820516054.082,213196.0,2.3659722222222226,64.76889375684556,0.0732
