date,price_usd,hashrate_th_s,difficulty,transactions_count,miners_revenue_usd,electricity_price_usd_kwh,efficiency_j_th,miners_revenue_btc
2015-09-03,229.26,407263.870141977,54256630327.89,128682.0,946813.724187596,0.0688,250.0,4129.868813520004
2015-09-04,227.24,430369.769449567,56957648455.01,103973.0,983178.575379109,0.0688,250.0,4326.608763329999
2015-09-05,230.73,427538.389387399,56957648455.01,124218.0,1004753.90667431,0.0688,250.0,4354.673890150002
2015-09-06,235.74,450189.429884745,56957648455.01,106293.0,1066585.28110236,0.0688,250.0,4524.41368075999
2015-09-07,240.2,385067.688454876,56957648455.01,125467.0,980256.737882261,0.0688,250.0,4081.002239309996
2015-09-08,240.47,393561.828641381,56957648455.01,125379.0,884157.909211509,0.0688,250.0,3676.790906189999
2015-09-09,244.21,399224.588765717,56957648455.01,126457.0,1075638.06749423,0.0688,250.0,4404.561924140003
2015-09-10,238.3,478503.230506427,56957648455.01,124951.0,1395881.10717179,0.0688,250.0,5857.663059890012
2015-09-11,238.81,489828.750755099,56957648455.01,180002.0,1048514.72308529,0.0688,250.0,4390.5813118600145
2015-09-12,239.94,385067.688454876,56957648455.01,137740.0,925443.559872146,0.0688,250.0,3856.9790775700008
2015-09-13,234.73,396393.208703549,56957648455.01,146048.0,962877.92093509,0.0688,250.0,4102.065866890001
2015-09-14,230.0,450189.429884745,56957648455.01,166715.0,985208.4662242,0.0688,250.0,4283.51507054
2015-09-15,229.71,461514.950133417,56957648455.01,162999.0,1017982.81185978,0.0688,250.0,4431.599894910017
2015-09-16,229.54,421875.629263062,56957648455.01,167269.0,878460.558930335,0.0688,250.0,3827.0478301399976
2015-09-17,228.33,399224.588765717,56957648455.01,259279.0,965862.199522043,0.0688,250.0,4230.11518207
2015-09-18,232.17,424738.988410217,59335351233.8666,161504.0,1045660.47046356,0.0688,250.0,4503.856960259982
2015-09-19,232.52,389344.072709366,59335351233.8666,114851.0,778412.490972329,0.0688,250.0,3347.7227377099994
2015-09-20,230.25,353949.157008514,59335351233.8666,109158.0,845718.999559717,0.0688,250.0,3673.046686469998
2015-09-21,230.16,389344.072709366,59335351233.8666,131679.0,824073.058883626,0.0688,250.0,3580.435605160002
2015-09-22,226.27,471932.209344685,59335351233.8666,136784.0,1007970.00409128,0.0688,250.0,4454.722252580015
2015-09-23,230.42,442436.446260643,59335351233.8666,131400.0,1043257.70621495,0.0688,250.0,4527.635214889983
2015-09-24,229.42,427688.564718621,59335351233.8666,125367.0,923866.457266453,0.0688,250.0,4026.9656406000045
2015-09-25,234.0,477831.361961494,59335351233.8666,128166.0,1145777.71973395,0.0688,250.0,4896.485981769017
2015-09-26,235.22,448335.598877451,59335351233.8666,115622.0,1220066.01825703,0.0688,250.0,5186.914455645906
2015-09-27,233.99,424738.988410217,59335351233.8666,108749.0,1029150.16396941,0.0688,250.0,4398.265583868584
2015-09-28,232.41,409991.106868195,59335351233.8666,138570.0,1047573.37815367,0.0688,250.0,4507.43676327899
2015-09-29,239.14,510276.701353941,59335351233.8666,140664.0,1259186.30740058,0.0688,250.0,5265.477575481224
2015-09-30,236.94,457184.327802664,59335351233.8666,139848.0,979289.075701089,0.0688,250.0,4133.067762729336
2015-10-01,236.17,465548.431663339,60813224039.4403,134327.0,1034425.38573053,0.0661,250.0,4380.003326970106
2015-10-02,238.03,377880.220505957,60813224039.4403,139746.0,874869.524902395,0.0661,250.0,3675.4590803780825
2015-10-03,237.77,459502.348135243,60813224039.4403,119567.0,1015435.61556746,0.0661,250.0,4270.663311466796
2015-10-04,239.09,456479.306371196,60813224039.4403,103531.0,991818.86960847,0.0661,250.0,4148.307623106236
2015-10-05,238.4,447410.181079053,60813224039.4403,125548.0,1004466.6374232,0.0661,250.0,4213.366767714765
2015-10-06,240.6,450433.2228431,60813224039.4403,144510.0,1006233.85631681,0.0661,250.0,4182.185603976766
2015-10-07,246.8,408110.638146433,60813224039.4403,134931.0,971432.158899048,0.0661,250.0,3936.11085453423
2015-10-08,243.01,414156.721674529,60813224039.4403,140348.0,946915.535039047,0.0661,250.0,3896.611394753496
2015-10-09,243.01,402064.554618338,60813224039.4403,114644.0,835694.014570838,0.0661,250.0,3438.928499118711
2015-10-10,244.49,450433.2228431,60813224039.4403,127005.0,1120907.08993729,0.0661,250.0,4584.674587661213
2015-10-11,245.72,453456.264607148,60813224039.4403,104550.0,1027072.83493905,0.0661,250.0,4179.850378231524
2015-10-12,248.04,423225.846966672,60813224039.4403,134410.0,971477.171299094,0.0661,250.0,3916.6149463759634
2015-10-13,245.5,405087.596382386,60813224039.4403,134878.0,919373.613058023,0.0661,250.0,3744.9027008473445
2015-10-14,249.98,459502.348135243,60813224039.4403,141985.0,1141735.68737837,0.0661,250.0,4567.308134164213
2015-10-15,252.47,493327.875053937,60883825480.0983,153495.0,1129159.01952563,0.0661,250.0,4472.4482890071295
2015-10-16,254.5,469115.464008345,60883825480.0983,143286.0,1060255.17248348,0.0661,250.0,4166.032111919371
2015-10-17,262.26,396478.230871569,60883825480.0983,135911.0,951378.593521099,0.0661,250.0,3627.616081450084
2015-10-18,270.04,432796.847439957,60883825480.0983,119706.0,1073284.22200386,0.0661,250.0,3974.537927728706
2015-10-19,261.04,502407.529196034,60883825480.0983,143969.0,1395310.92602596,0.0661,250.0,5345.1996859713445
2015-10-20,263.59,384372.025348773,60883825480.0983,146349.0,934359.939853749,0.0661,250.0,3544.747296383585
2015-10-21,270.75,438849.950201355,60883825480.0983,150199.0,1125150.56626729,0.0661,250.0,4155.680761836713
2015-10-22,267.97,475168.566769743,60883825480.0983,147402.0,1209253.90418724,0.0661,250.0,4512.646580539761
2015-10-23,274.35,466088.912627646,60883825480.0983,143468.0,1142674.31870422,0.0661,250.0,4165.02394278921
2015-10-24,278.62,420690.641917161,60883825480.0983,140128.0,1156609.25258102,0.0661,250.0,4151.206850122101
2015-10-25,282.71,469115.464008345,60883825480.0983,131488.0,1623113.25054467,0.0661,250.0,5741.265786653002
2015-10-26,282.8,460035.809866248,60883825480.0983,116400.0,1281251.67191498,0.0661,250.0,4530.592899275035
2015-10-27,286.69,478195.118150442,60883825480.0983,153740.0,1240340.23588394,0.0661,250.0,4326.4161145625585
2015-10-28,295.35,411610.987775064,60883825480.0983,160175.0,1153912.62821789,0.0661,250.0,3906.9328871436933
2015-10-29,304.79,458010.013458184,62253982449.7608,161062.0,1311407.22303599,0.0661,250.0,4302.658299274877
2015-10-30,314.81,507524.609507718,62253982449.7608,166695.0,1476152.78568562,0.0661,250.0,4689.02762201207
2015-10-31,328.17,470388.662470568,62253982449.7608,155400.0,1383227.73410354,0.0661,250.0,4214.973136190206
2015-11-01,310.18,492051.298242239,62253982449.7608,152488.0,1321878.78362379,0.0645,250.0,4261.650601662873
2015-11-02,325.79,448726.026698897,62253982449.7608,172108.0,1460207.56295512,0.0645,250.0,4482.051514641702
2015-11-03,361.54,488956.635989143,62253982449.7608,186362.0,1978231.68590037,0.0645,250.0,5471.681379378132
2015-11-04,404.5,479672.649229855,62253982449.7608,204198.0,2315974.32092308,0.0645,250.0,5725.523661120099
2015-11-05,408.0,461104.67571128,62253982449.7608,182809.0,1575194.38098216,0.0645,250.0,3860.7705416229414
2015-11-06,386.04,423968.72867413,62253982449.7608,166893.0,1531783.25646441,0.0645,250.0,3967.93921993682
2015-11-07,373.69,504429.947254622,62253982449.7608,151497.0,1667996.68330699,0.0645,250.0,4463.583942056223
2015-11-08,387.02,433252.715433418,62253982449.7608,132550.0,1423351.77150956,0.0645,250.0,3677.721491162111
2015-11-09,371.08,454915.351205089,62253982449.7608,159836.0,1699610.87170301,0.0645,250.0,4580.173740710925
2015-11-10,380.62,442536.702192705,62253982449.7608,161962.0,1480727.45371108,0.0645,250.0,3890.303856106037
2015-11-11,336.29,579380.20997339,65848255179.7026,158929.0,1471948.26870717,0.0645,250.0,4377.020633105861
2015-11-12,308.98,477906.839865056,65848255179.7026,157847.0,1465230.86176169,0.0645,250.0,4742.154384625833
2015-11-13,340.81,546646.864777153,65848255179.7026,154827.0,1399090.31794522,0.0645,250.0,4105.191508304392
2015-11-14,336.99,497546.846982798,65848255179.7026,150474.0,1447180.70221628,0.0645,250.0,4294.432185573102
2015-11-15,332.06,474633.505345433,65848255179.7026,143369.0,1489093.69428171,0.0645,250.0,4484.4115349084805
2015-11-16,318.97,576106.875453766,65848255179.7026,158316.0,1662037.49136641,0.0645,250.0,5210.6389044938705
2015-11-17,330.72,527006.857659411,65848255179.7026,156688.0,1431505.22736011,0.0645,250.0,4328.450735849389
2015-11-18,336.01,458266.832747314,65848255179.7026,165269.0,1644297.3427566,0.0645,250.0,4893.596448786047
2015-11-19,333.66,458266.832747314,65848255179.7026,154483.0,1320320.74037509,0.0645,250.0,3957.084278532308
2015-11-20,325.9,520460.188620164,65848255179.7026,155774.0,1620293.09565213,0.0645,250.0,4971.749296263057
2015-11-21,322.12,582653.544493014,65848255179.7026,151035.0,1519596.75177502,0.0645,250.0,4717.4865012263135
2015-11-22,326.31,569560.206414519,65848255179.7026,129659.0,1422722.58576834,0.0645,250.0,4360.033666661579
2015-11-23,323.78,523733.523139788,65848255179.7026,145272.0,1472916.59424886,0.0645,250.0,4549.127785066588
2015-11-24,323.48,549490.493161529,72722780642.5472,152324.0,1358434.78067513,0.0645,250.0,4199.43978198074
2015-11-25,319.64,556720.631229444,72722780642.5472,151861.0,1220893.92037157,0.0645,250.0,3819.59054051924
2015-11-26,328.9,585641.183501104,72722780642.5472,164671.0,1614914.77309775,0.0645,250.0,4910.047957122986
2015-11-27,356.33,538645.286059657,72722780642.5472,160235.0,1237283.51634607,0.0645,250.0,3472.2967932704796
2015-11-28,358.0,527800.078957785,72722780642.5472,165676.0,1632985.21338423,0.0645,250.0,4561.411210570474
2015-11-29,356.4,567565.838331317,72722780642.5472,129850.0,1432976.02050953,0.0645,250.0,4020.695904908895
2015-11-30,371.0,542260.355093615,72722780642.5472,182648.0,1768320.58084553,0.0645,250.0,4766.362751605202
2015-12-01,377.27,694093.254519827,72722780642.5472,178112.0,1762207.66761779,0.0644,250.0,4670.945655943462
2015-12-02,362.58,531415.147991742,72722780642.5472,183523.0,1605725.83636865,0.0644,250.0,4428.611165449418
2015-12-03,359.08,520569.94088987,72722780642.5472,164774.0,1519899.93769986,0.0644,250.0,4232.761328115907
2015-12-04,361.47,527800.078957785,72722780642.5472,173586.0,1443054.33768336,0.0644,250.0,3992.1828580058095
2015-12-05,363.78,607331.597704848,72722780642.5472,186194.0,2268019.3071972,0.0644,250.0,6234.59043157183
2015-12-06,386.95,621791.873840678,72722780642.5472,179712.0,1668698.59313865,0.0644,250.0,4312.439832377956
2015-12-07,387.3,593762.303117281,79102380900.226,192830.0,1548118.40387926,0.0644,250.0,3997.2073428331005
2015-12-08,394.87,625219.908580448,79102380900.226,195221.0,2011322.09818367,0.0644,250.0,5093.631063853091
2015-12-09,413.6,695999.520872574,79102380900.226,220323.0,1928283.58427873,0.0644,250.0,4662.19435270486
2015-12-10,416.49,770711.333847596,79102380900.226,212036.0,2394933.75130075,0.0644,250.0,5750.2791214693025
2015-12-11,415.15,688135.119506782,79102380900.226,210259.0,1804649.21755335,0.0644,250.0,4346.981133453812
2015-12-12,450.87,656677.514043615,79102380900.226,204141.0,1867996.46203759,0.0644,250.0,4143.093268653027
2015-12-13,436.2,585897.901751489,79102380900.226,189914.0,1708678.21946461,0.0644,250.0,3917.1898658060754
2015-12-14,433.39,692067.320189678,79102380900.226,231477.0,2388698.33163941,0.0644,250.0,5511.660009781975
2015-12-15,443.78,758914.731798908,79102380900.226,223998.0,2285879.63538638,0.0644,250.0,5150.929819699806
2015-12-16,463.98,660609.714726511,79102380900.226,220420.0,2022863.29446252,0.0644,250.0,4359.807091819734
2015-12-17,455.47,625219.908580448,79102380900.226,216297.0,1875537.44081037,0.0644,250.0,4117.8067508515815
2015-12-18,456.58,629152.109263344,79102380900.226,213847.0,2034155.34189937,0.0644,250.0,4455.200275744382
2015-12-19,463.0,720030.586381441,93448670796.3238,213876.0,2184464.32719886,0.0644,250.0,4718.065501509416
2015-12-20,461.75,785065.607086862,93448670796.3238,193847.0,1982086.17501883,0.0644,250.0,4292.552625920584
2015-12-21,442.54,715385.227759626,93448670796.3238,229444.0,1776647.77870964,0.0644,250.0,4014.6603215746372
2015-12-22,438.35,654995.565676021,93448670796.3238,222717.0,1818652.9814179,0.0644,250.0,4148.860457209764
2015-12-23,435.28,766484.172599599,93448670796.3238,221075.0,1990561.11738404,0.0644,250.0,4573.0589904981625
2015-12-24,442.54,692158.434650547,93448670796.3238,210228.0,1768771.21282915,0.0644,250.0,3996.8617815997422
2015-12-25,456.0,622478.055323311,93448670796.3238,180383.0,1907156.27856526,0.0644,250.0,4182.3602600115355
2015-12-26,455.5,864036.70365773,93448670796.3238,179363.0,2206898.75650771,0.0644,250.0,4845.002758524061
2015-12-27,417.11,905844.931254072,93448670796.3238,160271.0,2453742.10126722,0.0644,250.0,5882.721827017382
2015-12-28,422.42,747902.738112336,93448670796.3238,173129.0,1773620.49239852,0.0644,250.0,4198.713347849344
2015-12-29,420.97,706094.510515994,93448670796.3238,184618.0,1936191.76775738,0.0644,250.0,4599.358072445494
2015-12-30,433.23,803647.041574125,93448670796.3238,176447.0,1932066.48256296,0.0644,250.0,4459.67842153812
2015-12-31,428.23,743604.444166195,103880340815.456,155362.0,1603061.39578171,0.0644,250.0,3743.458879064311
2016-01-01,430.89,697129.166405808,103880340815.456,124092.0,1554768.75755142,0.0642,250.0,3608.2730106324584
2016-01-02,434.75,707457.005908116,103880340815.456,149038.0,1671419.65771845,0.0642,250.0,3844.5535542690054
2016-01-03,432.76,769424.042921966,103880340815.456,142608.0,1720316.24243469,0.0642,250.0,3975.220081418546
2016-01-04,430.78,903685.956451973,103880340815.456,181354.0,2076921.46623175,0.0642,250.0,4821.304299716213
2016-01-05,434.17,841718.919438123,103880340815.456,182371.0,1819807.57014198,0.0642,250.0,4191.463182951332
2016-01-06,432.43,702293.086156962,103880340815.456,172090.0,1702648.04376976,0.0642,98.0,3937.3957490686585
2016-01-07,429.26,743604.444166195,103880340815.456,190234.0,1851106.2358306,0.0642,98.0,4312.319423730606
2016-01-08,458.66,903685.956451973,103880340815.456,181407.0,2195603.80444425,0.0642,98.0,4786.996477661558
2016-01-09,452.64,821063.240433507,103880340815.456,179968.0,1781625.14493402,0.0642,98.0,3936.075346708245
2016-01-10,448.47,877866.357696202,103880340815.456,161317.0,1962534.29120554,0.0642,98.0,4376.065937979218
2016-01-11,448.43,877866.357696202,103880340815.456,191196.0,2152938.81762614,0.0642,98.0,4801.058844471021
2016-01-12,447.98,908849.876203127,103880340815.456,194874.0,1983181.23212657,0.0642,98.0,4426.941453025961
2016-01-13,437.0,862135.539441777,113354299801.471,188131.0,1729484.4874725,0.0642,98.0,3957.6304061155606
2016-01-14,432.63,743803.210498788,113354299801.471,183182.0,1487692.37910672,0.0642,98.0,3438.717562597878
2016-01-15,429.55,693089.355237507,113354299801.471,183642.0,1269376.69776952,0.0642,98.0,2955.1314114061693
2016-01-16,363.75,783247.320146451,113354299801.471,191300.0,1330605.24420353,0.0642,98.0,3658.021289906612
2016-01-17,387.87,783247.320146451,113354299801.471,204128.0,1525313.77287368,0.0642,98.0,3932.538667269137
2016-01-18,380.16,986102.741191575,113354299801.471,213905.0,1668226.93407003,0.0642,98.0,4388.223206202731
2016-01-19,385.49,839596.048214541,113354299801.471,186858.0,1307603.42428136,0.0642,98.0,3392.0553692219255
2016-01-20,377.41,822691.429794114,113354299801.471,209071.0,1619573.12254121,0.0642,98.0,4291.283014602713
2016-01-21,420.35,755072.956112406,113354299801.471,222743.0,1506011.15416668,0.0642,98.0,3582.755213909076
2016-01-22,409.62,929754.013123485,113354299801.471,213683.0,1806867.98377984,0.0642,98.0,4411.083403593184
2016-01-23,381.5,1008642.23241881,113354299801.471,190400.0,1812144.66066603,0.0642,98.0,4750.051535166526
2016-01-24,385.09,935388.885930294,113354299801.471,201425.0,1839837.02678914,0.0642,98.0,4777.680611776832
2016-01-25,403.19,974832.995577957,113354299801.471,222150.0,1709654.30005389,0.0642,98.0,4240.319204479005
2016-01-26,390.92,978569.91544418,120033340651.237,230523.0,1707435.98861896,0.0642,98.0,4367.737615417374
2016-01-27,391.66,918901.018160999,120033340651.237,229677.0,1647804.54807091,0.0642,98.0,4207.232160728463
2016-01-28,394.36,883099.679791089,120033340651.237,225025.0,1461337.71102289,0.0642,98.0,3705.5931408431125
2016-01-29,379.82,1014371.25381409,120033340651.237,224394.0,1750044.21085572,0.0642,98.0,4607.5620316353015
2016-01-30,378.18,1056139.48191232,120033340651.237,194794.0,1949050.86713421,0.0642,98.0,5153.765051388783
2016-01-31,376.6,1068073.26136895,120033340651.237,176045.0,1789231.66455001,0.0642,98.0,4751.013448088183
2016-02-01,367.86,1050172.592184,120033340651.237,222398.0,1613765.19778435,0.0646,98.0,4386.900445235551
2016-02-02,371.99,978569.91544418,120033340651.237,241722.0,1926651.73845393,0.0646,98.0,5179.310568708648
2016-02-03,373.05,1038238.81272736,120033340651.237,191224.0,1939358.51591312,0.0646,98.0,5198.655718839619
2016-02-04,368.46,1103874.59973886,120033340651.237,200661.0,1768733.96009392,0.0646,98.0,4800.341855544482
2016-02-05,388.0,1074040.15109727,120033340651.237,225488.0,1995379.17486341,0.0646,98.0,5142.729832122191
2016-02-06,384.07,1139675.93810877,120033340651.237,224156.0,2006181.99318944,0.0646,98.0,5223.48007704179
2016-02-07,375.29,1303860.28146122,144116447847.349,212190.0,1802661.61108245,0.0646,98.0,4803.383013356204
2016-02-08,375.0,1153414.86436954,144116447847.349,224755.0,1464134.16736285,0.0646,98.0,3904.3577796342665
2016-02-09,371.55,1210727.40421399,144116447847.349,231240.0,1753222.98567767,0.0646,98.0,4718.673087545875
2016-02-10,373.46,1210727.40421399,144116447847.349,235527.0,1609224.84661884,0.0646,98.0,4308.961727143041
2016-02-11,379.14,1375500.95626678,144116447847.349,220934.0,1934251.63630816,0.0646,98.0,5101.681796455558
2016-02-12,378.02,1139086.72940843,144116447847.349,202527.0,1699237.6600938,0.0646,98.0,4495.099889142903
2016-02-13,382.62,1096102.32452509,144116447847.349,184675.0,1784279.9863397,0.0646,98.0,4663.321275259264
2016-02-14,389.88,1289532.14650011,144116447847.349,186088.0,1752957.85194894,0.0646,98.0,4496.147152839181
2016-02-15,405.08,1060281.98712231,144116447847.349,220349.0,1552280.09414739,0.0646,98.0,3832.0334110481635
2016-02-16,399.21,1067446.05460287,144116447847.349,215940.0,1487411.48818647,0.0646,98.0,3725.8873479784324
2016-02-17,407.0,1002969.44727786,144116447847.349,227235.0,1622217.09511937,0.0646,98.0,3985.7913884996806
2016-02-18,414.87,1289532.14650011,144116447847.349,212979.0,1897401.34945604,0.0646,98.0,4573.4841021429365
2016-02-19,420.53,1129682.7804329,163491654908.959,217436.0,1602889.46259119,0.0646,98.0,3811.5936142277365
2016-02-20,419.98,1284099.85113956,163491654908.959,215728.0,1805928.39735308,0.0646,98.0,4300.034281044526
2016-02-21,435.19,1024028.99521256,163491654908.959,206617.0,1426735.74026685,0.0646,98.0,3278.4203227713183
2016-02-22,438.0,1056537.85220343,163491654908.959,237696.0,1478179.5581374,0.0646,98.0,3374.8391738296805
2016-02-23,436.76,1097173.92344203,163491654908.959,244748.0,1519269.64747097,0.0646,98.0,3478.4999713136963
2016-02-24,419.25,999647.352469403,163491654908.959,224927.0,1283176.88337384,0.0646,98.0,3060.64849940093
2016-02-25,423.79,1178446.06591922,163491654908.959,216290.0,1682349.25056426,0.0646,98.0,3969.770996399773
2016-02-26,423.46,1219082.13715781,163491654908.959,203635.0,1586359.0966024,0.0646,98.0,3746.1840471411706
2016-02-27,430.0,1064665.06645115,163491654908.959,182177.0,1648617.78551953,0.0646,98.0,3833.994850045419
2016-02-28,431.59,1210954.92291009,163491654908.959,233436.0,1607228.49144493,0.0646,98.0,3723.970646782664
2016-02-29,431.89,1097173.92344203,163491654908.959,265320.0,1478331.67942042,0.0646,98.0,3422.935653570168
2016-03-01,436.75,1040283.423708,163491654908.959,277094.0,1666885.76819113,0.0644,98.0,3816.5672998079676
2016-03-02,433.66,1275972.63689184,163491654908.959,270206.0,1732093.70686982,0.0644,98.0,3994.128365239634
2016-03-03,422.5,1080919.49494659,163491654908.959,221652.0,1509986.8712148,0.0644,98.0,3573.9334229936094
2016-03-04,420.06,1235336.56565325,163491654908.959,207485.0,1646394.13086879,0.0644,98.0,3919.4261078626623
2016-03-05,408.4,1292227.06538728,163491654908.959,234992.0,1560093.31900579,0.0644,98.0,3820.0130240102594
2016-03-06,399.17,1094688.8032164,158427203767.392,161739.0,1506590.24991306,0.0644,98.0,3774.3073124559965
2016-03-07,405.69,1220696.14747152,158427203767.392,183255.0,1395555.07369046,0.0644,98.0,3439.954333827455
2016-03-08,412.37,1055311.50813667,158427203767.392,200298.0,1624142.06222708,0.0644,98.0,3938.555331927832
2016-03-09,412.15,1299450.73763098,158427203767.392,190388.0,1833517.33163624,0.0644,98.0,4448.665125891642
2016-03-10,412.84,1267948.9015672,158427203767.392,188726.0,1663384.8986263,0.0644,98.0,4029.1272614724835
2016-03-11,416.0,1283699.81959909,158427203767.392,189816.0,1698526.22555897,0.0644,98.0,4082.9957345167545
2016-03-12,420.11,1141941.55731207,158427203767.392,168013.0,1523923.19793845,0.0644,98.0,3627.4385230974026
2016-03-13,409.9,1031685.13108884,158427203767.392,149803.0,1408430.95627883,0.0644,98.0,3436.035511780508
2016-03-14,412.85,1189194.31140774,158427203767.392,191341.0,1591449.5456802,0.0644,98.0,3854.788774809737
2016-03-15,414.99,1197069.77042369,158427203767.392,202426.0,1733877.6950389,0.0644,98.0,4178.119219833972
2016-03-16,415.7,1338828.0327107,158427203767.392,211992.0,1660327.56166116,0.0644,98.0,3994.0523494374793
2016-03-17,416.64,1063186.96715262,158427203767.392,208319.0,1535746.08174758,0.0644,98.0,3686.0265018903133
2016-03-18,418.49,1135311.13692768,165496835118.226,206022.0,1421213.43305208,0.0644,98.0,3396.0511196255106
2016-03-19,407.96,1110630.46003795,165496835118.226,177478.0,1397614.32979625,0.0644,98.0,3425.861186871875
2016-03-20,409.11,1242260.73678319,165496835118.226,178143.0,1573282.93989296,0.0644,98.0,3845.623279540857
2016-03-21,411.81,1036588.42936875,165496835118.226,199006.0,1440493.04973998,0.0644,98.0,3497.9554885504963
2016-03-22,411.95,1225806.95219003,165496835118.226,205208.0,1575608.81685465,0.0644,98.0,3824.757414381964
2016-03-23,416.39,1242260.73678319,165496835118.226,186808.0,1633014.90774603,0.0644,98.0,3921.839880270972
2016-03-24,417.96,1242260.73678319,165496835118.226,190094.0,1648883.85586512,0.0644,98.0,3945.0757389824867
2016-03-25,415.17,1192899.38300372,165496835118.226,172309.0,1529331.78758435,0.0644,98.0,3683.627881552978
2016-03-26,415.98,1209353.16759688,165496835118.226,159049.0,1627195.0051157,0.0644,98.0,3911.714517803019
2016-03-27,416.96,1258714.52137634,165496835118.226,160266.0,1494367.76722401,0.0644,98.0,3583.959533825811
2016-03-28,425.0,1168218.70611399,165496835118.226,196080.0,1843050.64211507,0.0644,98.0,4336.589746153106
2016-03-29,422.86,1398571.69041816,165496835118.226,197409.0,1685402.33992106,0.0644,98.0,3985.721846287329
2016-03-30,415.83,1308075.8751558,165496835118.226,201028.0,1535014.08389477,0.0644,98.0,3691.4462253679867
2016-03-31,413.74,1028361.53707217,165496835118.226,206476.0,1368870.75063678,0.0644,98.0,3308.528908582153
2016-04-01,414.83,1136310.01873561,166851513282.777,211922.0,1653575.35497218,0.06570000000000001,98.0,3986.151809107779
2016-04-02,416.31,1244135.05700979,166851513282.777,183503.0,1775950.81331598,0.06570000000000001,98.0,4265.9335911123435
2016-04-03,419.13,1219252.35586959,166851513282.777,178429.0,1527746.7022819,0.06570000000000001,98.0,3645.0425936628253
2016-04-04,418.51,1360254.32899737,166851513282.777,208929.0,1864182.28252061,0.06570000000000001,98.0,4454.331515425222
2016-04-05,419.71,1235840.82329639,166851513282.777,216176.0,1675042.62859603,0.06570000000000001,98.0,3990.9523923566985
2016-04-06,421.66,1285606.22557678,166851513282.777,219290.0,1703077.74932614,0.06570000000000001,98.0,4038.9834210646964
2016-04-07,421.6,1210958.12215619,166851513282.777,218463.0,1524704.23553882,0.06570000000000001,98.0,3616.4711469137096
2016-04-08,419.95,1169486.9535892,166851513282.777,214191.0,1535340.2633668,0.06570000000000001,98.0,3656.007294598881
2016-04-09,417.86,1343665.86157057,166851513282.777,196441.0,1744821.9160503,0.06570000000000001,98.0,4175.613641052745
2016-04-10,418.58,1443196.66613135,166851513282.777,186954.0,1849714.70662907,0.06570000000000001,98.0,4419.023141643342
2016-04-11,420.75,1252429.29072319,166851513282.777,230040.0,1760063.14577406,0.06570000000000001,98.0,4183.156615030445
2016-04-12,422.63,1260723.52443658,166851513282.777,240206.0,1617822.82632772,0.06570000000000001,98.0,3827.988610197383
2016-04-13,425.69,1302194.69300358,166851513282.777,223506.0,1760973.81845251,0.06570000000000001,98.0,4136.75167011795
2016-04-14,423.87,1465554.23046872,178678307671.688,227928.0,1759740.83015229,0.06570000000000001,98.0,4151.605044358624
2016-04-15,424.38,1287911.29344221,178678307671.688,212178.0,1635538.84372571,0.06570000000000001,98.0,3853.948922488595
2016-04-16,429.45,1270146.99973955,178678307671.688,182004.0,1502139.35296911,0.06570000000000001,98.0,3497.8212899501923
2016-04-17,430.58,1358968.46825281,178678307671.688,192428.0,1710232.83511893,0.06570000000000001,98.0,3971.928178547378
2016-04-18,427.31,1199089.82492895,178678307671.688,220395.0,1478746.25211548,0.06570000000000001,98.0,3460.593602104982
2016-04-19,427.42,1332322.02769883,178678307671.688,226511.0,1696206.85354848,0.06570000000000001,98.0,3968.477969090075
2016-04-20,435.95,1465554.23046307,178678307671.0,216780.0,1832539.79336054,0.06570000000000001,98.0,4203.554979608992
2016-04-21,441.82,1341204.17454499,178678307671.0,212795.0,1700340.26831736,0.06570000000000001,98.0,3848.4909427308858
2016-04-22,451.0,1270146.99973466,178678307671.0,210976.0,1780084.41598157,0.06570000000000001,98.0,3946.9720975201108
2016-04-23,447.7,1279029.14658595,178678307671.0,185216.0,1632732.39419212,0.06570000000000001,98.0,3646.9340946886755
2016-04-24,451.92,1172443.38437046,178678307671.0,183155.0,1524430.62208016,0.06570000000000001,98.0,3373.231151708621
2016-04-25,460.03,1128032.650114,178678307671.0,217564.0,1511285.52745621,0.06570000000000001,98.0,3285.1890690959503
2016-04-26,462.5,1341204.17454499,178678307671.0,250744.0,1989524.25548891,0.06570000000000001,98.0,4301.674065921968
2016-04-27,467.55,1145796.94381658,178678307671.0,239435.0,1604017.73514968,0.06570000000000001,98.0,3430.6870605276013
2016-04-28,445.29,1207843.18309188,178666121338.551,247957.0,1546945.81020272,0.06570000000000001,98.0,3474.0187522799074
2016-04-29,449.98,1403229.58035675,178659257772.0,261884.0,1870335.26271789,0.06570000000000001,98.0,4156.485316498267
2016-04-30,455.97,1296655.18184864,178659257772.0,215712.0,1670773.98764185,0.06570000000000001,98.0,3664.219110120951
2016-05-01,448.84,1376585.98072972,178659257772.0,191430.0,1871929.73891462,0.0703,98.0,4170.594730671553
2016-05-02,453.0,1394348.38048107,178659257772.0,223785.0,1812582.09284387,0.0703,98.0,4001.284973165276
2016-05-03,443.84,1341061.18122702,178659257772.0,235609.0,1703857.25537367,0.0703,98.0,3838.8997282211385
2016-05-04,450.61,1492041.5791135,178659257772.0,233691.0,2071544.22122565,0.0703,98.0,4597.199842936575
2016-05-05,446.84,1385467.1806054,178659257772.0,229573.0,1777313.43296302,0.0703,98.0,3977.5164107130518
