date,avg_block_size,cost_per_tx,dificultad,dificultad_btc,fees_total_btc,hashrate,hashrate_btc,ingresos_mineros_btc,market_cap,mempool_size,miners_revenue_usd,n_unique_addresses,precio_btc,total_btc_sent,trade_volume_exchange,transacciones_btc,transacciones_dia,transacciones_segundo,efficiency_j_th,elec_cost_kwh,attack_hourly_cost_usd
2019-07-11,1.25302506976744,60.4701923318181,9064159826491.0,9064159826491.0,79.3666746,58125055.9333793,58125055.9333793,19960968.6079638,206232321488.62686,24262268.52631579,19960968.6079638,598394.0,12099.9,17811535.64453125,507237487.92,325776.0,325776.0,3.3470486111111115,38.59722222222222,0.074,166016.46183994054
2019-07-12,1.23242254268293,67.6842726899866,9064159826491.0,9064159826491.0,67.42668665,73895419.9463116,73895419.9463116,24773188.3315347,206120346685.3658,14646797.333333334,24773188.3315347,637928.0,11352.87,17813373.082822084,400745298.7161,360899.0,360899.0,3.7317708333333335,38.583333333333336,0.074,210983.739850044
2019-07-13,1.04858258865248,67.6741040903416,9064159826491.0,9064159826491.0,44.38220922,63532037.8806704,63532037.8806704,20609810.0301931,203240995137.85336,2164035.375,20609810.0301931,472491.0,11803.97,17815275.0,223317773.9139,304545.0,304545.0,3.3746527777777775,38.56944444444444,0.074,181329.2600055834
2019-07-14,0.952888731034483,66.547224674243,9064159826491.0,9064159826491.0,40.72985688,65334365.1964341,65334365.1964341,20182908.1297771,193807155816.06473,2320737.34375,20182908.1297771,437636.0,11389.1,17817062.5,237143042.963,303287.0,303287.0,3.415798611111111,38.55555555555556,0.074,186406.20327933723
2019-07-15,1.13610393835616,56.2523417514088,9064159826491.0,9064159826491.0,63.9174649,65784947.025375,65784947.025375,19638311.2811761,185428827738.3672,5724699.6875,19638311.2811761,585913.0,10186.96,17818881.25,163504273.436,349111.0,349111.0,3.8208333333333333,38.541666666666664,0.074,187624.15099528825
2019-07-16,1.09887527777778,60.2185118834706,9064159826491.0,9064159826491.0,62.69846283,72994256.2884298,72994256.2884298,22149573.0409782,184174502882.1631,1675480.953125,22149573.0409782,595749.0,10873.5,17820802.34375,334140371.565,363337.0,363337.0,4.074305555555556,38.52777777777778,0.074,208110.6799147738
2019-07-17,1.15372490977444,50.7894975696866,9064159826491.0,9064159826491.0,64.50187448,59927383.249143,59927383.249143,16501101.4444106,170205799045.81107,16357014.385416666,16501101.4444106,569185.0,9397.72,17822650.0,413796084.0888,324892.0,324892.0,3.6319444444444446,38.513888888888886,0.074,170794.70690959223
2019-07-18,1.26103424793388,50.4623113425228,9064159826491.0,9064159826491.0,72.10541604,54520401.3018519,54520401.3018519,15933222.4948449,179630211589.05292,38765990.052083336,15933222.4948449,588257.0,9674.28,17824237.5,350207291.3724,315745.0,315745.0,3.448611111111111,38.5,0.074,155328.62330897604
2019-07-19,1.26290437288136,54.0467694962078,9064159826491.0,9064159826491.0,71.10278562,53168655.8150291,53168655.8150291,16208139.7509873,186758752311.89267,43267141.7819149,16208139.7509873,566404.0,10638.56,17825731.25,400333480.9952,299891.0,299891.0,3.023090277777778,38.486111111111114,0.074,151422.85485409692
2019-07-20,1.04757059322034,74.5069287647335,9064159826491.0,9064159826491.0,50.04991704,79752983.7225436,79752983.7225436,24399901.5665187,190245890329.23932,7716294.489583333,24399901.5665187,488968.0,10535.75,17827575.568181816,266367992.225,323002.0,323002.0,3.357118055555556,38.47222222222222,0.074,227052.3139367637
2019-07-21,0.887190201342282,70.8051791693474,9064159826491.0,9064159826491.0,37.55119006,67136692.5121977,67136692.5121977,20103997.7422695,188801328408.23206,2011926.1822916667,20103997.7422695,400500.0,10764.9,17829612.5,231375270.501,283934.0,283934.0,3.1147569444444443,38.458333333333336,0.074,191065.43216533863
2019-07-22,1.00448546835443,66.3459219432144,9064159826491.0,9064159826491.0,53.88043597,71191928.9726661,71191928.9726661,21529384.3624169,186905370110.32468,3696611.1354166665,21529384.3624169,533399.0,10587.41,17831527.468152866,149533508.4911,319399.0,319399.0,3.6319444444444446,38.44444444444444,0.074,202533.12771290474
2019-07-23,1.1037651048951,57.8716147694272,9033161130737.77,9033161130737.77,51.72742398,64212845.1846116,64212845.1846116,18769327.203324,179286464817.45905,3522993.4427083335,18769327.203324,531460.0,10323.62,17833416.461267605,207597158.399,320352.0,320352.0,3.501041666666666,38.43055555555556,0.074,182612.41325431532
2019-07-24,1.10729387769784,58.6820111798732,9013786945892.0,9013786945892.0,49.90886061,62282811.3455415,62282811.3455415,17345757.0026475,172889055047.409,4304957.020833333,17345757.0026475,490408.0,9844.3,17835175.0,198778566.675,295589.0,295589.0,3.3569444444444443,38.416666666666664,0.074,177059.65218681688
2019-07-25,1.13333078666667,57.4308811583028,9013786945892.0,9013786945892.0,56.16150579,67211666.9196491,67211666.9196491,19605754.2098214,178671750808.72482,3305385.1197916665,19605754.2098214,568629.0,9772.17,17836986.661073826,207985687.0299,336536.0,336536.0,3.626041666666666,38.40277777777778,0.074,191002.48845040833
2019-07-26,0.957042542168674,64.9097906247496,9013786945892.0,9013786945892.0,46.51899261,74380911.3910783,74380911.3910783,20745948.0011575,174378519232.85538,1727429.546875,20745948.0011575,563023.0,9875.17,17838956.25,132194259.4601,319612.0,319612.0,3.560763888888888,38.388888888888886,0.074,211299.64017063315
2019-07-27,0.85809665131579,66.3434198319484,9013786945892.0,9013786945892.0,33.04147241,68107822.4785777,68107822.4785777,18834366.1429315,173805650422.74942,1376416.6041666667,18834366.1429315,445312.0,9848.65,17840943.75,122793165.173,283892.0,283892.0,3.1713541666666667,38.375,0.074,193409.188883541
2019-07-28,0.70364656,76.9097013160833,9013786945892.0,9013786945892.0,26.46571032,78413611.4062573,78413611.4062573,20994348.8070565,168941188759.31094,1056679.9166666667,20994348.8070565,391947.0,9473.99,17842987.5,196200932.7257,272974.0,272974.0,3.0236111111111117,38.361111111111114,0.074,222594.46122364054
2019-07-29,0.960283160714286,62.0451605644715,9013786945892.0,9013786945892.0,39.74585484,75277066.950007,75277066.950007,20887751.4846716,170316943072.81415,1777922.8072916667,20887751.4846716,521007.0,9530.0,17845131.626506023,93425734.9,333619.0,333619.0,3.706423611111111,38.34722222222222,0.074,213613.3146781074
2019-07-30,1.168352,53.4797452400545,9013786945892.0,9013786945892.0,60.22741784,63627044.6839344,63627044.6839344,17750997.0400789,170382515181.00314,5816176.723958333,17750997.0400789,548807.0,9501.33,17847071.365248226,110257993.9584,328375.0,328375.0,3.617708333333333,38.333333333333336,0.074,180488.71675342723
2019-07-31,1.00736548538012,59.9883464893205,9013786945892.0,9013786945892.0,53.61582214,76621300.2883999,76621300.2883999,21676009.1554116,176728132434.13058,2549004.296875,21676009.1554116,573802.0,9589.13,17849025.0,115667921.712,361337.0,361337.0,4.048263888888889,38.31944444444444,0.074,217270.33881502016
2019-08-01,1.15085085915493,54.4208451983898,9013786945892.0,9013786945892.0,46.73246753,63627044.6839344,63627044.6839344,18606541.3941747,179829000507.45953,3647066.03125,18606541.3941747,558918.0,10084.7,17850979.521276597,171671948.947,335943.0,335943.0,3.7229166666666664,38.30555555555556,0.0706,172071.2122253243
2019-08-02,1.0332159408284,64.7035349741656,9013786945892.0,9013786945892.0,44.68839341,75725144.7294713,75725144.7294713,22617508.8714294,187205076354.95334,2507906.0416666665,22617508.8714294,581154.0,10407.17,17852925.0,173753010.8067,349556.0,349556.0,3.8862847222222228,38.291666666666664,0.0706,204714.72521877993
2019-08-03,0.847532514450867,72.5873514029389,9013786945892.0,9013786945892.0,27.47791508,77517455.8473286,77517455.8473286,23901417.8952569,192708300349.94968,1105209.3541666667,23901417.8952569,470981.0,10529.55,17855061.119186047,194052551.7015,327588.0,327588.0,3.5673611111111114,38.27777777777778,0.0706,209484.03398688577
2019-08-04,0.825016580838323,76.6382405544222,9013786945892.0,9013786945892.0,19.72213176,74828989.1705426,74828989.1705426,23105969.697715,193498665478.99167,1045560.703125,23105969.697715,421536.0,10814.57,17857192.46987952,142750701.8145,298805.0,298805.0,3.2687500000000003,38.263888888888886,0.0706,202145.31778663953
2019-08-05,1.17950344055944,63.1067782083659,9890230141833.76,9890230141833.76,42.2581814,70305379.0080994,70305379.0080994,22256372.3249701,208851459574.97537,5361222.578125,22256372.3249701,583599.0,10980.23,17859128.660714287,165486450.2013,339136.0,339136.0,3.8359375000000004,38.25,0.0706,189856.16074242204
2019-08-06,1.14529517391304,65.8068474888384,9985348008060.0,9985348008060.0,45.80524692,79916269.034042,79916269.034042,24239820.6588186,210213794727.6711,3887998.1145833335,24239820.6588186,617620.0,11787.99,17861025.0,360876818.5806,368348.0,368348.0,4.050520833333334,38.236111111111114,0.0706,215731.52637139815
2019-08-07,1.13438988235294,62.8462692219344,9985348008060.0,9985348008060.0,70.8269651,75945274.2994312,75945274.2994312,23489547.2769286,208936875370.77606,6951208.572916667,23489547.2769286,545941.0,11465.67,17862989.638157893,385189642.2768,370909.0,370909.0,4.3642361111111105,38.22222222222222,0.0706,204937.478860634
2019-08-08,1.23935686619718,65.3523665788906,9985348008060.0,9985348008060.0,70.35974254,70485156.5393414,70485156.5393414,22052437.2260143,210533696517.9421,10865013.317708334,22052437.2260143,568245.0,11960.82,17864825.088652484,364388175.423,336181.0,336181.0,3.511284722222222,38.208333333333336,0.0706,190134.29714117796
2019-08-09,1.15657972789116,66.0566787284843,9985348008060.0,9985348008060.0,65.33402972,72967028.2484731,72967028.2484731,22823177.0107999,211423389457.2869,3919121.5520833335,22823177.0107999,562840.0,11996.41,17866643.23630137,211151931.4766,341125.0,341125.0,3.770138888888889,38.19444444444444,0.0706,196757.61853390347
2019-08-10,0.910549139072848,73.275797059353,9985348008060.0,9985348008060.0,39.69033865,74952525.6157785,74952525.6157785,22285954.3660375,206327644388.5902,1392744.4322916667,22285954.3660375,453016.0,11856.64,17868500.0,180122399.3216,304138.0,304138.0,3.3607638888888896,38.18055555555556,0.0706,202038.0722221517
2019-08-11,0.791410215686274,80.9888479954152,9985348008060.0,9985348008060.0,30.3457089,75945274.2994312,75945274.2994312,22402406.2328598,203377460612.02612,928821.2604166666,22402406.2328598,414832.0,11282.22,17870399.17763158,185394290.3946,273280.0,273280.0,2.969618055555556,38.166666666666664,0.0706,204639.60461810397
2019-08-12,1.03599922556391,66.0676369993002,9985348008060.0,9985348008060.0,50.54359801,66017787.4629043,66017787.4629043,19835024.1828409,203831308723.89233,8205420.520833333,19835024.1828409,459560.0,11566.84,17872185.890151516,104661395.056,297446.0,297446.0,3.6340277777777774,38.15277777777778,0.0706,177824.59539636425
2019-08-13,1.18956887261147,61.420327482175,9985348008060.0,9985348008060.0,75.09047834,77930771.6667366,77930771.6667366,23339417.3415891,199582013988.23282,8414872.145833334,23339417.3415891,566410.0,11386.26,17873995.48387097,84492311.643,370747.0,370747.0,3.908506944444444,38.138888888888886,0.0706,209836.82873858642
2019-08-14,1.13971276973684,56.9411942998479,9985348008060.0,9985348008060.0,58.70170397,75448899.9576049,75448899.9576049,20751478.0270537,186608917169.27347,2232054.53125,20751478.0270537,554189.0,10858.12,17875937.16887417,193935252.602,359997.0,359997.0,3.91892361111111,38.125,0.0706,203080.1453483883
2019-08-15,1.06614657961783,56.4658066588714,9985348008060.0,9985348008060.0,53.84796972,77930771.6667366,77930771.6667366,20403806.3045699,178516483092.053,2997142.6979166665,20403806.3045699,538837.0,10016.96,17877858.253205128,280655886.4672,355644.0,355644.0,3.9314236111111107,38.111111111111114,0.0706,209683.99783637337
2019-08-16,1.0359847414966,59.7138183628022,9985348008060.0,9985348008060.0,51.3352604,72967028.2484731,72967028.2484731,20175209.2411482,183295911176.8256,4703490.192708333,20175209.2411482,533245.0,10302.17,17879756.857638888,339458149.8472,323625.0,323625.0,3.569270833333333,38.09722222222222,0.0706,196256.78095945352
2019-08-17,0.9967702890625,58.3465994829838,9985348008060.0,9985348008060.0,35.38250195,63535915.7537725,63535915.7537725,16818757.380567,183903120901.85947,1926691.3854166667,16818757.380567,441149.0,10359.44,17881481.25,242929696.7552,288256.0,288256.0,3.1586805555555553,38.083333333333336,0.0706,170827.95775523887
2019-08-18,0.949509166666667,59.6939677631792,10016798869144.1,10016798869144.1,29.17234292,62740159.3489764,62740159.3489764,16497323.400871,183881591212.63333,1779761.0520833333,16497323.400871,407213.0,10214.52,17883068.75,91003712.31,276365.0,276365.0,2.9902777777777776,38.06944444444444,0.0706,168626.90056046427
2019-08-19,0.938905619631902,66.2656115572474,10183488432890.0,10183488432890.0,41.66948045,82514504.7903757,82514504.7903757,22512416.2143436,189150422004.6037,2620450.4427083335,22512416.2143436,517545.0,10317.6,17884875.776397515,77572050.192,330473.0,330473.0,3.663020833333334,38.05555555555556,0.0706,221693.5536759644
2019-08-20,1.0772132745098,63.4093231776879,10183488432890.0,10183488432890.0,46.69008955,77452265.232684,77452265.232684,21381940.8221323,192536382023.7079,3623536.328125,21381940.8221323,558999.0,10917.26,17886848.601973683,171807868.2802,333304.0,333304.0,3.694444444444444,38.041666666666664,0.0706,208016.77591313745
2019-08-21,1.18841401470588,57.8585943874638,10183488432890.0,10183488432890.0,52.22587338,68846457.984608,68846457.984608,18133519.9255694,182494260133.0423,5071184.729166667,18133519.9255694,599152.0,10760.56,17888657.777777776,122315070.3088,308808.0,308808.0,3.499305555555555,38.02777777777778,0.0706,184836.29303482058
2019-08-22,1.24188624113475,56.5812280925451,10183488432890.0,10183488432890.0,53.99879943,71377577.7634539,71377577.7634539,18244786.7421254,179663059572.145,5324313.135416667,18244786.7421254,609067.0,10129.4,17890387.5,236246172.908,322453.0,322453.0,3.4725694444444444,38.013888888888886,0.0706,191561.75530421216
2019-08-23,1.09552086928105,58.754193509411,10183488432890.0,10183488432890.0,41.47394501,77452265.232684,77452265.232684,20303216.6174991,183622024386.7579,2183963.859375,20303216.6174991,564675.0,10111.98,17892225.164473683,141841653.5382,340220.0,340220.0,3.7800347222222226,38.0,0.0706,207788.9371662446
2019-08-24,0.97712728125,68.037592774417,10183488432890.0,10183488432890.0,30.09100724,80995832.9230682,80995832.9230682,20913191.154222,181807972398.6923,1821692.5572916667,20913191.154222,452008.0,10405.81,17894186.87106918,122936632.6763,304481.0,304481.0,3.323090277777778,37.986111111111114,0.0706,217216.1996520578
2019-08-25,0.804201896774194,69.1659356910217,10183488432890.0,10183488432890.0,21.57904241,78464713.1442223,78464713.1442223,20023054.2210009,180623028697.97015,1244372.3854166667,20023054.2210009,393555.0,10143.8,17896144.886363637,117754910.928,288934.0,288934.0,3.2118055555555554,37.97222222222222,0.0706,210351.25440254228
2019-08-26,1.17041413868613,56.7269683884573,10183488432890.0,10183488432890.0,33.17030815,69352681.9403772,69352681.9403772,18051599.1536065,185143574237.1956,5406814.703125,18051599.1536065,539168.0,10135.06,17897975.0,102865892.8206,318219.0,318219.0,3.538368055555555,37.958333333333336,0.0706,185855.362636936
2019-08-27,1.15973937777778,53.8132363935469,10183488432890.0,10183488432890.0,33.98335977,68340234.0288388,68340234.0288388,17790117.8193427,182110717360.98062,3706944.328125,17790117.8193427,535379.0,10360.28,17899678.54477612,189624308.4428,325984.0,325984.0,3.615104166666667,37.94444444444444,0.0706,183075.13426798893
2019-08-28,1.03846713907285,56.5215223791599,10183488432890.0,10183488432890.0,33.87031855,76439817.3211456,76439817.3211456,19285143.4357694,179519491998.4134,4091813.65625,19285143.4357694,526015.0,10171.95,17901462.5,102638637.402,341200.0,341200.0,3.8152777777777778,37.93055555555556,0.0706,204697.9744714699
2019-08-29,0.995517387878788,57.3372246189114,10183488432890.0,10183488432890.0,33.917443,83526952.7019141,83526952.7019141,20199158.8493224,170361147812.31042,2187723.7552083335,20199158.8493224,545362.0,9717.82,17903439.86280488,203978693.8294,346734.0,346734.0,3.7921875000000003,37.916666666666664,0.0706,223594.6918036322
2019-08-30,1.0054113,55.423720672848,10183488432890.0,10183488432890.0,34.46053373,80995832.9230682,80995832.9230682,19625872.0325795,170634860748.846,2528589.6770833335,19625872.0325795,543570.0,9484.55,17905473.820754718,157535719.826,349200.0,349200.0,3.806944444444444,37.90277777777778,0.0706,216739.67416836042
2019-08-31,0.874326186746988,58.9422761810399,10183488432890.0,10183488432890.0,24.03741901,84033176.6576833,84033176.6576833,20380765.5464991,171731488127.9946,1116796.8229166667,20380765.5464991,464447.0,9577.99,17907503.560606062,112305189.2666,342195.0,342195.0,3.6899305555555553,37.888888888888886,0.0706,224785.01275145134
2019-09-01,0.885620447552447,60.9054401216385,10685572378039.5,10685572378039.5,20.06226895,75959123.8204752,75959123.8204752,17386554.1806439,172298742666.33414,1198293.0520833333,17386554.1806439,423910.0,9600.9,17909437.5,40437358.647,285468.0,285468.0,3.096006944444444,37.875,0.0684,196783.50412551413
2019-09-02,1.0557643557047,57.7612977607317,10771996663680.0,10771996663680.0,28.76124703,79786349.9315495,79786349.9315495,19567794.8424031,178325309948.1128,3309532.8229166665,19567794.8424031,529944.0,9769.79,17911258.647260275,45179221.4802,327248.0,327248.0,3.6557291666666667,37.861111111111114,0.0684,206622.7104177338
2019-09-03,1.08815423170732,59.4311303489136,10771996663680.0,10771996663680.0,38.97833529,87818532.8105646,87818532.8105646,22232234.965443,188545712605.59814,3096847.3802083335,22232234.965443,595785.0,10386.64,17913219.095092025,153032806.8368,370631.0,370631.0,4.095659722222222,37.84722222222222,0.0684,227340.22681334912
2019-09-04,1.17799423529412,56.5856908668939,10771996663680.0,10771996663680.0,37.34474772,72825124.7697365,72825124.7697365,18375693.837806,189400316649.1806,6442863.072916667,18375693.837806,544449.0,10621.29,17915093.75,228788746.9482,324741.0,324741.0,3.5987847222222222,37.833333333333336,0.0684,188456.85787912412
2019-09-05,1.02078255757576,63.6577647816231,10771996663680.0,10771996663680.0,36.69293406,88354011.6691656,88354011.6691656,22456931.6286019,189396793459.5748,2819624.9947916665,22456931.6286019,550315.0,10584.16,17916974.23780488,196753395.5872,352410.0,352410.0,3.9595486111111113,37.81944444444444,0.0684,228558.57508638102
2019-09-06,1.09143871518987,58.7219349243661,10771996663680.0,10771996663680.0,37.39638382,84605659.6589586,84605659.6589586,21464687.5948385,191191205355.57755,2819850.609375,21464687.5948385,601748.0,10577.8,17918993.75,90967493.33,365531.0,365531.0,3.920833333333334,37.80555555555556,0.0684,218781.77531210106
2019-09-07,0.92503502,62.7413380689339,10771996663680.0,10771996663680.0,26.71813665,80321828.7901505,80321828.7901505,20094042.8606613,186906796790.10513,1404124.5260416667,20094042.8606613,472297.0,10317.47,17920914.765100673,210268387.8048,314429.0,314429.0,3.4220486111111104,37.791666666666664,0.0684,207627.9113310995
2019-09-08,0.707172129943503,81.9251101978105,10771996663680.0,10771996663680.0,21.74727421,94779757.9723776,94779757.9723776,23644815.6797411,187567301319.63626,857106.1302083334,23644815.6797411,436798.0,10487.21,17922958.380681816,65192692.244,288507.0,288507.0,3.2001736111111114,37.77777777777778,0.0684,244910.89460062372
2019-09-09,1.08986510273973,60.4710385004454,10771996663680.0,10771996663680.0,32.71159075,78179913.3557465,78179913.3557465,19160369.4909431,184820625708.9233,3913132.703125,19160369.4909431,536567.0,10406.31,17924981.25,63124156.1445,316852.0,316852.0,3.5532986111111113,37.763888888888886,0.0684,201942.625193561
2019-09-10,0.957443978021978,69.6237820517503,10771996663680.0,10771996663680.0,37.34868133,97457152.2653826,97457152.2653826,23662199.3205437,183444518038.33765,1950824.3645833333,23662199.3205437,564563.0,10313.66,17927031.25,133582936.8664,339858.0,339858.0,3.743923611111111,37.75,0.0684,251644.1128644444
2019-09-11,0.953451777173913,70.6489862166719,10771996663680.0,10771996663680.0,34.77775666,98528109.9825847,98528109.9825847,23997270.4992307,180552190239.7312,2722989.1510416665,23997270.4992307,556853.0,10101.03,17929325.137362637,109189912.0734,338276.0,338276.0,3.730208333333333,37.736111111111114,0.0684,254315.83108154853
2019-09-12,0.97985764556962,60.9803251937681,10771996663680.0,10771996663680.0,29.51206759,84605659.6589586,84605659.6589586,20481339.8621805,183348685083.2235,1516257.484375,20481339.8621805,564060.0,10159.32,17931456.25,122176795.0656,335868.0,335868.0,3.6803819444444446,37.72222222222222,0.0684,218299.52305204497
2019-09-13,1.06961826666667,63.600000824058,10958429712866.0,10958429712866.0,27.54043167,81711974.361587,81711974.361587,19643241.8545153,185097749632.63278,3888156.2864583335,19643241.8545153,546950.0,10420.16,17933381.25,114864653.9296,308856.0,308856.0,3.443576388888889,37.708333333333336,0.0684,210755.60987212328
2019-09-14,0.903661329032258,67.6138437140606,11890594958796.0,11890594958796.0,21.0247188,91618125.6260619,91618125.6260619,20523303.2794348,185542785550.22675,1067992.6770833333,20523303.2794348,491282.0,10363.9,17935284.74025974,95214496.607,299894.0,299894.0,3.334375,37.69444444444444,0.0684,236219.0133016754
2019-09-15,0.86785037414966,70.3762745165825,11890594958796.0,11890594958796.0,18.2430038,86889448.1743942,86889448.1743942,19411747.0473599,185083456054.6233,2527124.6197916665,19411747.0473599,422886.0,10361.33,17937170.29109589,55063941.3121,274146.0,274146.0,3.0840277777777776,37.68055555555556,0.0684,223944.5192522749
2019-09-16,1.05493929447853,61.214821815812,11890594958796.0,11890594958796.0,29.25867219,96346803.0777296,96346803.0777296,21460937.0914746,184016000449.45587,5915496.614583333,21460937.0914746,562077.0,10310.43,17939116.51234568,40801052.2218,347341.0,347341.0,3.8532986111111107,37.666666666666664,0.0684,248227.9034494625
2019-09-17,1.15771241216216,56.0324493279703,11890594958796.0,11890594958796.0,34.64137449,87480532.8558527,87480532.8558527,19262723.365071,183367898879.56082,3616500.6822916665,19262723.365071,567927.0,10265.63,17941056.25,107174306.4193,343778.0,343778.0,3.790277777777778,37.65277777777778,0.0684,225301.73834360583
2019-09-18,1.06990544827586,62.0440781613469,11890594958796.0,11890594958796.0,34.12588668,102848734.573773,102848734.573773,22533478.5270288,183055642125.96982,3462200.6666666665,22533478.5270288,578686.0,10190.36,17943068.75,91392243.66,363185.0,363185.0,4.005729166666666,37.638888888888886,0.0684,264784.06716017856
2019-09-19,1.10439114189189,54.1653606781131,11890594958796.0,11890594958796.0,36.54501485,87480532.8558527,87480532.8558527,19373703.7112655,179326175457.2437,2258286.59375,19373703.7112655,552276.0,10157.59,17945081.16438356,90728914.3667,346110.0,346110.0,3.8206597222222225,37.625,0.0684,225135.52533117973
2019-09-20,1.04026201324503,57.3134687453945,11890594958796.0,11890594958796.0,32.03804814,89253786.9002281,89253786.9002281,19539823.5858986,182708625310.287,3211437.6458333335,19539823.5858986,557003.0,10275.88,17946950.0,157389488.432,340929.0,340929.0,3.754513888888889,37.611111111111114,0.0684,229614.29217952682
2019-09-21,0.884734271084337,62.7355135570425,11890594958796.0,11890594958796.0,23.40048063,98120057.122105,98120057.122105,21079948.1168425,180242064452.90283,1242761.0208333333,21079948.1168425,493311.0,10173.11,17948931.25,89963558.4697,336013.0,336013.0,3.6300347222222222,37.59722222222222,0.0684,252330.44489806134
2019-09-22,0.850795608433735,66.3300828377716,11890594958796.0,11890594958796.0,20.52728871,98120057.122105,98120057.122105,21169975.568586,179222216867.3106,1017403.25,21169975.568586,456990.0,9979.49,17951012.272727273,69869004.1574,318713.0,318713.0,3.488888888888889,37.583333333333336,0.0684,252237.23084379535
2019-09-23,1.24371952631579,50.534540179164,11890594958796.0,11890594958796.0,32.19540269,67383653.6862649,67383653.6862649,14647183.7982298,177266876448.31424,9245105.625,14647183.7982298,544681.0,10033.05,17952750.774336282,59501805.669,288149.0,288149.0,3.2982638888888887,37.56944444444444,0.0684,173159.1440602792
2019-09-24,1.16361812101911,53.0872769255953,11890594958796.0,11890594958796.0,38.46150022,92800294.9889788,92800294.9889788,19220354.7854656,167846089260.03104,3951758.6614583335,19220354.7854656,596954.0,9683.38,17954456.29032258,120001577.1514,353263.0,353263.0,3.8032986111111113,37.55555555555556,0.0684,238385.3977676888
2019-09-25,1.10453433974359,48.7985164480177,11890594958796.0,11890594958796.0,42.82475804,92209210.3075204,92209210.3075204,17222704.4025811,151440451320.69122,2652068.9895833335,17222704.4025811,571599.0,8553.61,17956400.568181816,491431838.3715,347747.0,347747.0,3.7758680555555553,37.541666666666664,0.0684,236779.42068816625
2019-09-26,0.970737502923977,50.309449944586,12017674556107.8,12017674556107.8,32.64172934,102155715.0684,102155715.0684,18142040.4350672,148237923706.252,1636925.6041666667,18142040.4350672,554702.0,8432.23,17958451.029411763,269030045.1831,355775.0,355775.0,3.9104166666666664,37.52777777777778,0.0684,262223.5050090759
2019-09-27,1.0954235,44.4266876287536,12759819404409.0,12759819404409.0,34.26327785,83726816.3184488,83726816.3184488,13731933.7325467,144358048476.38358,5430850.989583333,13731933.7325467,532292.0,8055.64,17960342.270992365,286339496.0408,303903.0,303903.0,3.3730902777777785,37.513888888888886,0.0684,214838.82433232368
2019-09-28,0.887235503144653,52.1545880070646,12759819404409.0,12759819404409.0,23.16487157,100852756.01995,100852756.01995,16399123.5708253,146428241131.933,1160432.4739583333,16399123.5708253,474974.0,8193.9,17962162.5,167290267.716,314433.0,314433.0,3.428472222222222,37.5,0.0684,258687.31919117176
2019-09-29,0.899054970588235,48.8152777770494,12759819404409.0,12759819404409.0,21.00156166,86263992.570523,86263992.570523,14292283.4733979,144941462609.74252,1004538.140625,14292283.4733979,435119.0,8225.0,17963995.708955225,99366389.5,285542.0,285542.0,3.1031250000000004,37.486111111111114,0.0684,221185.19015044952
2019-09-30,1.15052539230769,43.1497755861691,12759819404409.0,12759819404409.0,41.0132903,82458228.1924117,82458228.1924117,13436667.5184307,144870200592.65634,6008748.9375,13436667.5184307,540376.0,8056.74,17965668.75,92992826.6976,311396.0,311396.0,3.4428819444444443,37.47222222222222,0.0684,211348.68467997044
2019-10-01,1.12006802797203,45.5094392434382,12759819404409.0,12759819404409.0,48.26497357,90704051.0116529,90704051.0116529,15347785.3282141,150176264139.99908,2824371.015625,15347785.3282141,573854.0,8307.74,17967375.0,173526590.0116,337244.0,337244.0,3.695833333333333,37.458333333333336,0.0672,228320.23720653268
2019-10-02,1.00596792567568,48.0947311368581,12759819404409.0,12759819404409.0,37.20021491,93875521.3267456,93875521.3267456,15983802.9460234,148237368028.91147,1800259.3489583333,15983802.9460234,535484.0,8322.92,17969195.633561645,170270297.36,326557.0,326557.0,3.6329861111111117,37.44444444444444,0.0672,236215.8451304457
2019-10-03,1.03809310204082,47.3077938685327,12759819404409.0,12759819404409.0,37.88399226,93241227.2637271,93241227.2637271,15446657.0071901,148048201670.2789,3058428.0572916665,15446657.0071901,525476.0,8382.03,17971037.5,91246610.9394,326514.0,326514.0,3.6479166666666667,37.43055555555556,0.0672,234532.76697736158
2019-10-04,1.08692838095238,45.0705446264621,12759819404409.0,12759819404409.0,27.80367596,93241227.2637271,93241227.2637271,15198779.2000248,146406367442.42993,1854638.03125,15198779.2000248,545609.0,8236.17,17972875.0,116784278.3448,337222.0,337222.0,3.766840277777778,37.416666666666664,0.0672,234445.7418319154
2019-10-05,0.885488658227848,49.6996124011376,12759819404409.0,12759819404409.0,19.14811395,100218461.956931,100218461.956931,16377861.1718337,145758818946.77548,1000000.4114583334,16377861.1718337,480438.0,8155.48,17974782.404458597,92819801.4144,326683.0,326683.0,3.547569444444445,37.40277777777778,0.0672,251895.76351334745
2019-10-06,0.813034281879195,53.2545312982838,12759819404409.0,12759819404409.0,16.49098962,94509815.3897642,94509815.3897642,15379216.3300375,143400743981.85745,1051813.0885416667,15379216.3300375,435006.0,8147.69,17976692.68707483,56545050.0769,277613.0,277613.0,3.0277777777777772,37.388888888888886,0.0672,237459.0614939622
2019-10-07,1.00581012258065,47.8824281167047,12759819404409.0,12759819404409.0,24.7041595,98315579.7678755,98315579.7678755,15743886.0120569,144400009396.93036,1916250.0625,15743886.0120569,538987.0,7869.74,17978600.0,100404346.4472,328803.0,328803.0,3.628993055555556,37.375,0.0672,246929.41014499607
